translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0,LIDAR_1,LIDAR_2,LIDAR_3,LIDAR_4,LIDAR_5,LIDAR_6,LIDAR_7,LIDAR_8,LIDAR_9,LIDAR_10,LIDAR_11,LIDAR_12,LIDAR_13,LIDAR_14,LIDAR_15,LIDAR_16,LIDAR_17,LIDAR_18,LIDAR_19,LIDAR_20,LIDAR_21,LIDAR_22,LIDAR_23,LIDAR_24,LIDAR_25,LIDAR_26,LIDAR_27,LIDAR_28,LIDAR_29,LIDAR_30,LIDAR_31,LIDAR_32,LIDAR_33,LIDAR_34,LIDAR_35,LIDAR_36,LIDAR_37,LIDAR_38,LIDAR_39,LIDAR_40,LIDAR_41,LIDAR_42,LIDAR_43,LIDAR_44,LIDAR_45,LIDAR_46,LIDAR_47,LIDAR_48,LIDAR_49,LIDAR_50,LIDAR_51,LIDAR_52,LIDAR_53,LIDAR_54,LIDAR_55,LIDAR_56,LIDAR_57,LIDAR_58,LIDAR_59,LIDAR_60,LIDAR_61,LIDAR_62,LIDAR_63,LIDAR_64,LIDAR_65,LIDAR_66,LIDAR_67
7.0,1.8630000352859497,-26.98,11.861,-0.033,17.745,0.0,-0.832,0.999,-0.033,-0.088,-0.052,0.911,0.915,0.907,0.954,1.001,0.996,1.037,1.044,1.036,1.073,1.088,1.183,1.218,1.274,1.296,1.39,1.437,1.492,1.581,1.705,1.856,1.99,2.18,2.447,2.689,3.054,3.649,4.333,5.597,7.357,11.626,16.716,17.829,18.523,11.127,7.805,6.122,4.893,4.17,3.514,3.22,2.896,2.639,2.331,2.231,2.053,1.944,1.786,1.74,1.636,1.587,1.557,1.451,1.427,1.379,1.344,1.319,1.247,1.229,1.224,1.192,1.207,1.17,1.166,1.14,1.108,1.13,1.136
4.172999858856201,1.159999966621399,-26.451,11.797,-0.064,17.862,0.0,-1.293,0.998,-0.064,-0.051,0.004,0.954,0.952,0.954,0.925,0.937,0.976,1.0,0.989,1.058,1.093,1.089,1.109,1.157,1.255,1.26,1.34,1.375,1.489,1.533,1.645,1.804,1.907,2.059,2.256,2.5,2.781,3.205,3.808,4.693,6.006,8.409,13.86,16.608,17.516,18.165,9.943,7.238,5.599,4.599,4.02,3.413,3.013,2.717,2.471,2.34,2.16,2.013,1.832,1.776,1.682,1.629,1.556,1.518,1.423,1.423,1.387,1.303,1.284,1.229,1.197,1.2,1.199,1.151,1.169,1.122,1.166,1.144,1.167
5.321000099182129,-0.703000009059906,-25.917,11.736,-0.102,17.979,0.0,-1.117,0.995,-0.102,-0.01,0.038,0.915,0.927,0.929,0.936,0.984,0.972,1.01,1.0,1.008,1.066,1.105,1.149,1.154,1.204,1.239,1.255,1.379,1.401,1.493,1.529,1.69,1.745,1.937,2.087,2.315,2.578,2.904,3.3,3.929,4.87,6.245,8.9,14.702,16.236,17.104,17.694,9.4,7.07,5.416,4.458,3.803,3.388,2.984,2.727,2.507,2.24,2.116,1.947,1.861,1.718,1.704,1.614,1.508,1.438,1.424,1.397,1.292,1.3,1.254,1.266,1.223,1.201,1.131,1.155,1.178,1.145,1.125,1.139
7.0,3.5,-25.38,11.676,-0.131,18.094,0.0,-0.675,0.991,-0.131,0.02,0.017,0.943,0.945,0.966,0.97,0.947,0.959,0.994,1.045,1.028,1.042,1.096,1.077,1.131,1.24,1.234,1.261,1.298,1.357,1.46,1.529,1.572,1.732,1.844,2.006,2.157,2.419,2.72,3.063,3.615,4.271,5.313,7.059,10.66,14.963,15.999,16.72,12.232,8.56,6.203,5.088,4.192,3.579,3.23,2.893,2.631,2.362,2.175,2.047,1.91,1.79,1.758,1.626,1.55,1.494,1.442,1.368,1.308,1.318,1.284,1.264,1.227,1.184,1.222,1.186,1.173,1.118,1.143,1.096
7.0,-3.4159998893737797,-24.839,11.616,-0.147,18.21,0.0,-0.052,0.989,-0.146,0.035,0.113,0.934,0.937,0.952,0.97,1.0,0.991,0.995,0.976,1.052,1.042,1.097,1.097,1.125,1.164,1.187,1.279,1.304,1.398,1.432,1.521,1.594,1.675,1.845,1.931,2.163,2.414,2.601,2.909,3.437,4.063,4.864,6.421,9.169,13.825,15.144,15.973,16.536,9.341,6.97,5.293,4.367,3.723,3.396,2.959,2.667,2.477,2.207,2.05,1.913,1.875,1.736,1.621,1.612,1.509,1.427,1.418,1.36,1.344,1.252,1.246,1.184,1.201,1.149,1.165,1.116,1.112,1.1,1.176
4.26800012588501,-2.76200008392334,-24.295,11.555,-0.139,18.324,0.0,0.715,0.99,-0.138,0.027,0.017,0.989,0.951,0.981,0.981,0.969,1.03,1.016,1.03,1.067,1.065,1.1,1.14,1.183,1.19,1.25,1.247,1.358,1.415,1.478,1.54,1.682,1.729,1.903,2.0,2.209,2.397,2.675,3.018,3.566,4.231,5.229,6.655,9.694,13.743,14.879,15.545,16.08,8.445,6.433,5.129,4.285,3.686,3.182,2.895,2.557,2.343,2.216,2.024,1.926,1.783,1.711,1.625,1.524,1.423,1.463,1.354,1.353,1.281,1.214,1.24,1.23,1.173,1.134,1.128,1.149,1.142,1.109,1.103
7.0,0.0610000006854534,-23.748,11.493,-0.117,18.438,0.0,0.588,0.993,-0.116,0.003,-0.066,0.986,0.984,1.0,0.999,0.982,0.999,1.0,1.046,1.08,1.077,1.119,1.124,1.171,1.245,1.3,1.336,1.356,1.449,1.54,1.602,1.722,1.819,1.924,2.162,2.329,2.605,2.952,3.318,3.939,4.71,6.05,8.044,12.343,13.845,14.602,15.228,10.283,7.205,5.56,4.553,3.892,3.352,2.951,2.599,2.435,2.271,2.089,1.953,1.797,1.733,1.665,1.536,1.518,1.416,1.386,1.317,1.33,1.253,1.21,1.209,1.189,1.145,1.176,1.125,1.121,1.086,1.08,1.08
0.3619999885559082,0.2349999994039535,-23.197,11.429,-0.105,18.551,0.0,-0.016,0.994,-0.105,-0.011,-0.064,0.956,0.951,0.98,1.028,1.016,1.047,1.032,1.03,1.124,1.128,1.15,1.149,1.199,1.248,1.33,1.375,1.413,1.466,1.592,1.644,1.741,1.861,1.997,2.202,2.428,2.655,3.059,3.515,4.145,4.9,6.467,8.932,12.561,13.596,14.223,14.785,9.4,6.986,5.369,4.393,3.735,3.268,2.859,2.592,2.394,2.158,2.032,1.902,1.81,1.667,1.635,1.535,1.465,1.378,1.373,1.317,1.257,1.256,1.201,1.202,1.17,1.167,1.123,1.109,1.082,1.08,1.101,1.071
6.920000076293945,1.6399999856948853,-22.644,11.365,-0.112,18.562,0.0,-0.572,0.994,-0.111,-0.006,-0.057,0.986,0.988,0.984,0.977,1.009,1.06,1.08,1.068,1.058,1.121,1.099,1.194,1.216,1.256,1.307,1.3,1.418,1.483,1.53,1.685,1.742,1.821,1.986,2.127,2.406,2.673,2.98,3.399,4.025,4.885,6.217,8.632,11.865,12.94,13.627,14.17,9.834,7.157,5.461,4.478,3.83,3.247,2.873,2.599,2.407,2.215,2.026,1.939,1.805,1.664,1.614,1.503,1.429,1.392,1.386,1.304,1.274,1.23,1.245,1.199,1.15,1.154,1.113,1.072,1.102,1.096,1.051,1.086
-7.0,-0.6039999723434448,-22.09,11.299,-0.132,18.674,0.0,-0.767,0.991,-0.132,0.013,-0.008,1.034,0.995,1.012,0.989,1.0,1.036,1.03,1.083,1.078,1.083,1.125,1.171,1.184,1.27,1.303,1.354,1.391,1.475,1.511,1.598,1.675,1.829,1.948,2.132,2.35,2.531,2.804,3.202,3.738,4.458,5.473,7.434,10.391,12.004,12.743,13.361,13.766,8.242,6.001,4.909,4.082,3.53,3.043,2.729,2.469,2.304,2.081,1.989,1.818,1.777,1.624,1.521,1.481,1.448,1.377,1.29,1.256,1.254,1.209,1.178,1.149,1.141,1.129,1.125,1.083,1.084,1.104,1.053
-6.943999767303467,3.5,-21.536,11.233,-0.156,18.464,0.0,-0.903,0.988,-0.155,0.035,-0.026,0.989,0.994,1.026,1.018,1.013,1.038,1.02,1.088,1.088,1.075,1.12,1.193,1.212,1.185,1.246,1.346,1.362,1.423,1.479,1.589,1.698,1.742,1.92,1.989,2.207,2.485,2.679,3.089,3.463,4.123,4.866,6.242,8.62,10.99,11.868,12.537,12.991,13.39,7.014,5.38,4.399,3.703,3.252,2.892,2.591,2.384,2.161,2.049,1.82,1.802,1.651,1.62,1.556,1.456,1.402,1.383,1.321,1.249,1.192,1.188,1.162,1.164,1.114,1.119,1.084,1.071,1.01,1.075
7.0,-3.5,-20.988,11.166,-0.185,18.256,0.0,-0.869,0.983,-0.184,0.061,0.07,1.018,1.01,1.001,1.016,1.021,1.012,1.082,1.055,1.087,1.099,1.091,1.133,1.194,1.218,1.221,1.309,1.322,1.407,1.468,1.518,1.589,1.723,1.788,1.979,2.093,2.318,2.567,2.762,3.203,3.631,4.313,5.313,6.959,9.672,10.814,11.543,12.106,12.54,8.55,6.513,5.066,4.173,3.544,3.217,2.817,2.536,2.261,2.133,1.977,1.875,1.719,1.656,1.575,1.449,1.462,1.368,1.353,1.258,1.229,1.214,1.165,1.135,1.144,1.108,1.074,1.088,1.109,1.058
-0.1800000071525573,3.157000064849853,-20.444,11.097,-0.201,18.37,0.0,-0.119,0.98,-0.2,0.073,-0.026,0.996,1.073,0.993,0.979,1.026,1.036,1.028,1.05,1.081,1.111,1.119,1.136,1.164,1.163,1.218,1.276,1.337,1.339,1.402,1.54,1.584,1.648,1.8,1.907,2.069,2.194,2.431,2.692,3.062,3.449,4.077,4.84,6.139,8.447,9.974,10.767,11.407,11.866,12.226,7.331,5.652,4.489,3.747,3.352,2.922,2.657,2.329,2.185,2.058,1.882,1.814,1.67,1.549,1.518,1.464,1.383,1.332,1.29,1.243,1.216,1.165,1.164,1.141,1.126,1.131,1.088,1.062,1.057
-5.605000019073486,3.5,-19.898,11.025,-0.205,18.364,0.0,0.056,0.979,-0.204,0.071,0.069,0.995,0.985,0.976,0.987,1.029,1.034,1.04,1.045,1.081,1.082,1.065,1.164,1.167,1.211,1.209,1.272,1.311,1.404,1.424,1.483,1.601,1.688,1.722,1.905,2.022,2.226,2.391,2.626,2.951,3.456,3.926,4.814,6.006,8.081,9.453,10.183,10.762,11.19,11.562,7.446,5.715,4.51,3.769,3.332,2.896,2.621,2.43,2.187,2.036,1.877,1.749,1.668,1.592,1.53,1.476,1.355,1.362,1.324,1.256,1.218,1.201,1.195,1.156,1.124,1.101,1.079,1.075,1.043
-0.5009999871253967,-3.5,-19.353,10.951,-0.197,18.196,0.0,0.945,0.981,-0.196,0.062,0.165,1.005,1.008,0.996,0.996,1.015,0.99,1.005,1.074,1.096,1.096,1.092,1.122,1.136,1.187,1.218,1.27,1.323,1.326,1.479,1.499,1.554,1.703,1.779,1.875,2.065,2.203,2.422,2.7,3.027,3.463,4.049,4.963,6.373,8.268,9.054,9.734,10.287,10.701,11.035,6.917,5.365,4.429,3.771,3.225,2.919,2.635,2.3,2.203,2.007,1.923,1.767,1.679,1.577,1.483,1.478,1.382,1.332,1.31,1.214,1.243,1.224,1.178,1.135,1.09,1.114,1.123,1.096,1.085
3.177000045776367,-3.124000072479248,-18.813,10.878,-0.155,18.181,0.0,2.032,0.988,-0.154,0.021,0.069,0.986,1.001,0.991,1.044,1.041,1.003,1.026,1.036,1.122,1.143,1.126,1.159,1.137,1.207,1.291,1.305,1.382,1.428,1.46,1.579,1.657,1.722,1.892,2.02,2.218,2.42,2.732,3.047,3.465,4.064,4.85,6.175,7.762,8.611,9.206,9.703,10.099,10.463,10.768,5.421,4.419,3.704,3.33,2.92,2.629,2.396,2.146,2.054,1.855,1.828,1.687,1.594,1.511,1.46,1.373,1.325,1.317,1.3,1.246,1.204,1.15,1.144,1.141,1.111,1.105,1.075,1.075,1.052
-7.0,-3.5,-18.271,10.805,-0.093,18.276,0.0,1.948,0.996,-0.092,-0.04,-0.025,0.963,0.98,0.979,1.033,1.032,1.082,1.076,1.071,1.127,1.108,1.189,1.209,1.23,1.291,1.304,1.396,1.443,1.49,1.597,1.717,1.809,1.93,2.043,2.262,2.533,2.749,3.192,3.654,4.328,5.321,6.839,7.748,8.405,8.884,9.288,9.696,9.981,6.419,5.095,4.118,3.506,3.189,2.794,2.541,2.302,2.122,1.937,1.89,1.732,1.666,1.579,1.496,1.414,1.419,1.32,1.306,1.235,1.245,1.209,1.191,1.158,1.111,1.105,1.079,1.093,1.073,1.057,1.072
-2.806999921798706,1.1690000295639038,-17.73,10.733,-0.04,18.066,0.0,1.224,0.999,-0.04,-0.091,-0.121,0.981,0.984,1.008,1.013,1.08,1.087,1.066,1.124,1.118,1.174,1.172,1.286,1.293,1.332,1.402,1.495,1.54,1.626,1.724,1.796,1.935,2.144,2.342,2.543,2.804,3.335,3.765,4.519,5.514,6.689,7.432,8.002,8.397,8.819,9.2,9.443,9.733,4.866,3.935,3.484,3.002,2.675,2.438,2.278,2.069,2.006,1.802,1.738,1.606,1.522,1.478,1.419,1.397,1.298,1.317,1.251,1.196,1.17,1.178,1.148,1.158,1.128,1.084,1.079,1.081,1.036,1.032,1.096
7.0,1.2949999570846558,-17.193,10.663,-0.016,17.982,0.0,0.03,1.0,-0.016,-0.111,-0.086,1.026,1.034,1.041,1.034,1.03,1.074,1.12,1.14,1.142,1.153,1.203,1.246,1.316,1.381,1.408,1.47,1.586,1.689,1.753,1.928,2.036,2.234,2.493,2.646,2.98,3.543,4.146,4.969,6.065,6.744,7.279,7.71,8.093,8.447,8.765,9.06,5.325,4.427,3.757,3.251,2.823,2.584,2.359,2.215,2.021,1.9,1.796,1.681,1.623,1.52,1.458,1.384,1.362,1.329,1.276,1.221,1.179,1.207,1.173,1.165,1.105,1.081,1.077,1.092,1.07,1.074,1.061,1.075
7.0,2.7809998989105225,-16.657,10.596,-0.027,18.098,0.0,-1.027,1.0,-0.027,-0.093,-0.047,1.006,1.008,1.032,1.079,1.072,1.043,1.086,1.095,1.144,1.195,1.213,1.284,1.297,1.319,1.398,1.501,1.53,1.602,1.766,1.833,2.01,2.134,2.36,2.649,2.977,3.38,3.986,4.715,5.601,6.172,6.658,7.075,7.431,7.806,8.111,8.344,8.58,4.61,3.931,3.269,2.881,2.619,2.425,2.242,2.02,1.921,1.786,1.743,1.616,1.538,1.482,1.418,1.378,1.314,1.281,1.262,1.227,1.185,1.146,1.126,1.108,1.128,1.098,1.09,1.059,1.046,1.071,1.031
7.0,1.5190000534057615,-16.116,10.532,-0.063,18.213,0.0,-1.354,0.998,-0.063,-0.051,0.037,0.985,1.0,1.048,1.043,1.053,1.038,1.054,1.143,1.104,1.17,1.147,1.213,1.297,1.309,1.376,1.427,1.526,1.57,1.63,1.803,1.864,2.081,2.234,2.429,2.629,2.948,3.47,4.125,4.779,5.372,5.804,6.226,6.632,6.936,7.254,7.562,7.808,8.04,4.704,3.702,3.298,2.876,2.631,2.413,2.16,2.032,1.851,1.823,1.649,1.598,1.552,1.47,1.363,1.36,1.333,1.298,1.243,1.207,1.15,1.188,1.154,1.102,1.132,1.072,1.072,1.037,1.091,1.073
-2.507999897003174,3.4790000915527344,-15.572,10.47,-0.101,18.328,0.0,-0.889,0.995,-0.1,-0.009,0.082,0.974,0.983,0.991,1.037,1.055,1.062,1.066,1.089,1.091,1.146,1.21,1.231,1.216,1.282,1.358,1.395,1.447,1.504,1.626,1.714,1.805,1.967,2.059,2.288,2.423,2.72,3.054,3.565,4.13,4.576,5.095,5.474,5.77,6.116,6.445,6.761,7.022,7.255,7.483,7.71,3.631,3.177,2.883,2.554,2.279,2.127,1.936,1.881,1.761,1.616,1.568,1.505,1.404,1.41,1.326,1.31,1.232,1.191,1.195,1.199,1.153,1.117,1.106,1.083,1.104,1.058,1.074,1.069
-4.802999973297119,3.5,-15.026,10.411,-0.116,18.252,0.0,0.413,0.993,-0.116,0.012,0.178,1.005,1.005,0.997,1.0,1.045,1.098,1.095,1.082,1.123,1.134,1.155,1.19,1.235,1.311,1.291,1.374,1.472,1.523,1.586,1.672,1.784,1.851,2.075,2.175,2.407,2.669,3.034,3.33,3.798,4.146,4.552,4.901,5.184,5.516,5.786,6.042,6.295,6.561,6.775,7.023,7.241,3.414,2.983,2.659,2.336,2.18,2.023,1.88,1.741,1.7,1.596,1.467,1.43,1.403,1.347,1.247,1.251,1.228,1.18,1.147,1.13,1.088,1.146,1.08,1.104,1.034,1.054,1.044
4.184000015258789,0.2249999940395355,-14.483,10.355,-0.083,18.108,0.0,2.617,0.997,-0.083,-0.011,0.274,1.033,1.032,1.069,1.085,1.075,1.071,1.065,1.162,1.173,1.188,1.194,1.249,1.24,1.318,1.377,1.425,1.517,1.61,1.675,1.736,1.899,2.022,2.18,2.348,2.623,2.851,3.219,3.511,3.853,4.069,4.374,4.7,4.908,5.191,5.454,5.685,5.889,6.11,6.35,6.574,6.795,3.133,2.625,2.443,2.166,2.038,1.865,1.777,1.655,1.595,1.505,1.438,1.389,1.383,1.291,1.235,1.209,1.171,1.166,1.168,1.139,1.067,1.073,1.028,1.031,1.051,1.045,1.025
1.3769999742507937,3.5,-13.941,10.306,0.011,18.223,0.0,4.023,1.0,0.011,-0.092,0.281,1.035,1.101,1.133,1.14,1.122,1.137,1.181,1.153,1.276,1.299,1.294,1.361,1.373,1.476,1.547,1.595,1.746,1.814,1.907,2.084,2.213,2.381,2.627,2.91,3.068,3.301,3.544,3.769,3.999,4.223,4.48,4.699,4.878,5.143,5.37,5.516,5.781,5.991,6.216,6.417,2.769,2.41,2.101,2.002,1.849,1.692,1.636,1.514,1.4,1.427,1.351,1.294,1.249,1.21,1.217,1.168,1.123,1.08,1.094,1.033,1.041,1.037,1.044,1.032,1.0,0.99,1.011,0.997
5.436999797821045,3.5,-13.395,10.265,0.147,18.265,0.0,5.617,0.989,0.146,-0.204,0.377,1.129,1.18,1.203,1.235,1.233,1.234,1.3,1.384,1.406,1.456,1.508,1.6,1.69,1.77,1.805,1.902,2.137,2.256,2.384,2.519,2.711,2.896,3.087,3.244,3.392,3.592,3.85,3.985,4.168,4.375,4.599,4.795,4.937,5.19,5.373,5.56,5.799,5.911,6.092,2.229,1.974,1.798,1.675,1.562,1.519,1.406,1.369,1.284,1.286,1.238,1.211,1.159,1.114,1.078,1.099,1.064,1.024,1.022,0.969,0.973,0.969,0.977,0.977,0.966,0.982,0.981,0.99,0.978
-7.0,2.601999998092652,-12.847,10.24,0.324,18.379,0.0,6.464,0.948,0.318,-0.345,0.441,1.286,1.326,1.372,1.386,1.422,1.49,1.531,1.627,1.673,1.776,1.844,1.993,2.017,2.142,2.266,2.373,2.507,2.632,2.776,2.87,3.079,3.176,3.392,3.517,3.725,3.831,4.036,4.247,4.36,4.566,4.739,4.962,5.168,5.267,5.484,5.658,5.817,1.851,1.725,1.61,1.465,1.366,1.305,1.256,1.212,1.153,1.161,1.129,1.077,1.037,1.039,0.987,0.979,0.962,0.978,0.935,0.934,0.946,0.949,0.93,0.911,0.918,0.947,0.951,0.947,0.955,0.935,0.998
-3.561000108718872,2.252000093460083,-12.298,10.238,0.579,18.169,0.0,12.493,0.837,0.547,-0.544,0.441,1.537,1.596,1.623,1.678,1.763,1.834,1.919,1.988,2.104,2.168,2.222,2.359,2.476,2.535,2.667,2.815,2.914,3.05,3.178,3.291,3.437,3.635,3.797,3.964,4.106,4.27,4.412,4.606,4.768,4.971,5.163,5.34,5.482,5.665,1.653,1.498,1.321,1.28,1.196,1.125,1.107,1.061,1.002,1.018,0.97,0.93,0.948,0.895,0.876,0.88,0.894,0.873,0.889,0.889,0.896,0.881,0.88,0.872,0.893,0.88,0.916,0.881,0.951,0.924,0.996,0.974,0.972,1.011
-6.827000141143799,1.972000002861023,-11.755,10.269,0.989,18.062,0.0,16.06,0.549,0.836,-0.879,0.441,1.981,2.022,2.084,2.216,2.301,2.413,2.524,2.548,2.657,2.738,2.926,3.041,3.152,3.279,3.447,3.589,3.725,3.875,4.021,4.202,4.39,4.551,4.71,4.932,5.039,5.252,5.392,5.567,1.563,1.353,1.226,1.115,1.053,1.047,0.954,0.933,0.897,0.9,0.857,0.864,0.848,0.829,0.821,0.817,0.812,0.819,0.817,0.806,0.827,0.814,0.814,0.822,0.806,0.809,0.824,0.857,0.856,0.924,0.95,0.973,0.996,1.032,1.034,1.069,1.153,1.21,1.281,1.325
5.572000026702881,-3.5,-11.221,10.347,1.541,17.857,0.0,23.223,0.03,1.0,-1.324,0.441,2.731,2.846,2.954,3.11,3.228,3.412,3.543,3.683,3.875,4.036,4.155,4.339,4.489,4.668,4.816,4.996,5.18,5.338,5.493,1.693,1.405,1.254,1.096,0.993,0.954,0.915,0.854,0.852,0.835,0.757,0.791,0.772,0.775,0.762,0.711,0.725,0.726,0.734,0.729,0.716,0.732,0.734,0.781,0.771,0.763,0.819,0.8,0.809,0.856,0.898,0.902,0.937,1.0,1.034,1.08,1.201,1.26,1.33,1.438,1.632,1.758,2.041,2.388,2.916,3.655,5.001,7.437,17.687
2.5460000038146973,3.200000047683716,-10.703,10.487,2.156,17.974,0.0,14.715,-0.553,0.833,-1.788,0.345,4.198,4.352,4.531,4.702,4.911,5.028,5.212,5.375,5.552,1.749,1.34,1.222,1.139,1.029,1.011,0.941,0.89,0.874,0.861,0.815,0.784,0.766,0.752,0.773,0.714,0.706,0.716,0.717,0.724,0.72,0.717,0.71,0.721,0.71,0.766,0.774,0.802,0.765,0.804,0.855,0.861,0.944,0.998,1.006,1.102,1.19,1.261,1.424,1.679,2.018,2.464,3.233,5.21,13.594,22.814,23.994,15.44,11.168,8.535,6.958,5.903,5.139,4.582,4.038,3.663,3.399,3.145,2.962
7.0,3.5,-10.212,10.71,2.53,18.05,0.0,8.235,-0.819,0.574,-1.982,0.441,4.987,5.127,5.32,5.509,5.621,1.5,1.333,1.24,1.158,1.055,1.013,0.95,0.915,0.868,0.821,0.858,0.795,0.738,0.795,0.772,0.744,0.748,0.702,0.746,0.734,0.747,0.755,0.722,0.75,0.771,0.757,0.783,0.763,0.798,0.847,0.843,0.884,0.924,0.909,1.0,1.067,1.121,1.33,1.563,2.206,20.765,23.728,24.765,14.615,10.99,9.02,7.385,6.405,5.606,5.04,4.486,4.203,3.841,3.603,3.281,3.105,3.004,2.8,2.697,2.556,2.466,2.388,2.319
3.213000059127808,-3.5,-9.768,11.022,2.696,18.166,0.0,0.464,-0.902,0.431,-1.957,0.441,4.949,5.09,5.257,5.438,5.544,1.793,1.383,1.292,1.2,1.052,1.017,0.975,0.948,0.923,0.85,0.853,0.843,0.772,0.785,0.792,0.78,0.775,0.771,0.775,0.779,0.738,0.725,0.78,0.741,0.764,0.774,0.766,0.803,0.793,0.839,0.866,0.887,0.909,0.91,0.995,1.046,1.101,1.151,1.322,18.623,13.788,10.971,9.174,7.803,6.903,6.074,5.514,5.02,4.65,4.306,4.039,3.825,3.573,3.406,3.255,3.062,2.905,2.853,2.712,2.641,2.552,2.393,2.362
-3.9149999618530273,1.7089999914169312,-9.389,11.413,2.658,18.262,0.0,-4.508,-0.885,0.465,-1.739,0.345,4.116,4.269,4.462,4.595,4.779,4.951,5.049,5.251,5.389,5.531,1.651,1.388,1.283,1.216,1.168,1.028,0.966,0.962,0.895,0.875,0.827,0.849,0.822,0.843,0.784,0.775,0.776,0.788,0.785,0.774,0.777,0.744,0.787,0.757,0.785,0.811,0.789,0.835,0.846,0.828,0.885,0.903,0.94,0.942,0.974,1.1,1.12,1.218,1.332,1.532,7.997,7.15,6.437,5.907,5.489,5.096,4.77,4.475,4.234,4.032,3.82,3.674,3.457,3.399,3.288,3.138,3.002,2.86
-7.0,-3.5,-9.081,11.865,2.606,18.145,0.0,3.481,-0.86,0.51,-1.53,0.396,3.309,3.424,3.594,3.779,3.919,4.079,4.232,4.362,4.508,4.666,4.836,5.029,5.145,5.317,5.421,1.848,1.522,1.35,1.183,1.149,1.044,1.059,0.988,0.895,0.898,0.855,0.853,0.845,0.821,0.793,0.822,0.767,0.796,0.773,0.751,0.722,0.783,0.78,0.731,0.773,0.776,0.8,0.825,0.819,0.87,0.89,0.902,0.926,0.942,1.002,1.106,1.141,1.256,1.303,1.499,6.57,6.028,5.726,5.385,5.061,4.805,4.626,4.352,4.239,4.032,3.888,3.75,3.616
-6.638999938964844,3.5,-8.848,12.354,2.828,17.935,0.0,14.502,-0.951,0.309,-1.604,0.3,3.451,3.569,3.767,3.866,4.058,4.149,4.324,4.508,4.646,4.794,4.964,5.087,5.251,5.456,1.769,1.483,1.258,1.189,1.165,1.112,1.036,1.007,0.945,0.908,0.902,0.899,0.849,0.828,0.815,0.811,0.795,0.813,0.781,0.788,0.804,0.769,0.769,0.822,0.825,0.813,0.825,0.852,0.873,0.904,0.912,0.94,0.965,1.032,1.06,1.071,1.226,1.314,1.424,1.702,5.884,5.606,5.327,5.107,4.855,4.678,4.484,4.384,4.239,4.043,3.922,3.768,3.66,3.475
7.0,-2.072000026702881,-8.692,12.866,-2.932,17.735,0.0,23.561,-0.978,-0.208,-1.966,0.396,4.606,4.757,4.839,5.085,5.218,5.429,1.713,1.43,1.38,1.257,1.141,1.123,1.044,1.053,0.949,0.911,0.857,0.897,0.901,0.852,0.866,0.869,0.825,0.831,0.808,0.835,0.817,0.791,0.818,0.829,0.823,0.806,0.836,0.881,0.913,0.907,0.916,0.978,1.045,1.034,1.155,1.216,1.304,1.377,1.529,1.91,5.561,5.351,5.185,5.033,4.873,4.724,4.528,4.42,4.282,4.103,3.908,3.728,3.58,3.46,3.283,3.152,2.973,2.867,2.772,2.625,2.472,2.378
6.896999835968018,-1.1330000162124634,-8.629,13.395,-2.343,17.853,0.0,11.668,-0.698,-0.716,-2.348,0.334,1.219,1.151,1.07,1.034,0.994,0.942,0.951,0.899,0.896,0.895,0.919,0.848,0.877,0.813,0.804,0.831,0.814,0.838,0.862,0.874,0.869,0.868,0.914,0.908,0.898,0.934,0.956,1.021,1.021,1.073,1.135,1.181,1.285,1.421,1.583,1.882,5.62,5.439,5.297,5.124,4.962,4.799,4.63,4.486,4.329,4.112,3.94,3.765,3.611,3.416,3.295,3.138,3.013,2.823,2.766,2.638,2.474,2.368,2.308,2.169,2.086,2.018,1.944,1.887,1.816,1.746,1.679,1.655
-0.2160000056028366,1.9119999408721924,-8.68,13.928,-2.11,17.97,0.0,0.432,-0.513,-0.858,-2.358,0.3,1.104,1.078,0.996,1.001,0.904,0.932,0.924,0.865,0.868,0.856,0.865,0.855,0.812,0.822,0.822,0.829,0.842,0.829,0.879,0.876,0.863,0.903,0.923,0.925,0.934,0.953,1.04,1.086,1.113,1.174,1.215,1.325,1.54,1.753,5.728,5.573,5.431,5.256,5.086,4.915,4.736,4.577,4.391,4.202,4.031,3.863,3.675,3.545,3.367,3.176,3.073,2.926,2.819,2.69,2.544,2.452,2.33,2.24,2.144,2.075,1.973,1.908,1.841,1.789,1.713,1.632,1.588,1.594
7.0,1.6109999418258667,-8.848,14.439,-2.098,17.963,0.0,0.48,-0.503,-0.864,-2.157,0.357,1.584,1.348,1.207,1.103,1.054,0.999,0.974,0.903,0.882,0.831,0.846,0.83,0.818,0.828,0.793,0.797,0.782,0.786,0.772,0.771,0.786,0.825,0.782,0.803,0.842,0.812,0.877,0.829,0.884,0.936,0.959,1.032,1.133,1.144,1.137,1.339,1.473,1.607,5.656,5.558,5.363,5.22,5.028,4.851,4.646,4.495,4.288,4.137,3.957,3.8,3.69,3.496,3.296,3.175,3.047,2.904,2.752,2.675,2.53,2.406,2.345,2.25,2.122,2.059,2.006,1.957,1.872,1.798
