# This is F1TENTH simulation from 04.01.2024 at time 18:13:03
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 0.9
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,imu_a_x,imu_a_y,imu_a_z,imu_ang_x,imu_ang_y,imu_ang_z,translational_control_applied,angular_control_applied,mu
5.5,-1.176,3.576,-0.98,0.557,-0.83,-7.174,4.686,0.113,-0.128,-0.157,3.199,-6.968,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,4.557,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,3.376,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,0.222,0.617,0.974,1.268,1.507,1.712,1.912,2.135,2.408,2.746,3.134,3.529,3.892,4.209,4.477,4.705,4.903,5.083,5.261,5.45,0.1,0.054,-0.122,-0.392,-0.713,-1.056,-1.402,-1.734,-2.025,-2.236,-2.319,-2.27,-2.106,-1.862,-1.566,-1.238,-0.89,-0.534,-0.176,0.177,9.268,9.221,4.279,2.276,1.634,1.234,1.038,0.812,0.765,0.723,0.668,0.664,0.719,6.868,6.744,6.661,3.275,3.114,2.978,2.916,2.854,2.882,2.896,2.939,3.081,2.865,2.746,2.589,2.524,2.516,2.442,2.489,2.523,2.67,2.776,2.901,2.713,2.38,2.115,2.012,-4.61,-4.166,-9.81,0.0,0.0,-1.062,-0.157,3.199,0.9
5.52,-1.455,3.477,-1.006,0.535,-0.845,-7.129,4.631,0.098,-0.064,-0.24,3.087,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,0.545,0.907,1.207,1.454,1.669,1.877,2.109,2.39,2.733,3.124,3.517,3.876,4.186,4.447,4.666,4.854,5.025,5.194,5.373,5.577,0.061,-0.106,-0.368,-0.682,-1.02,-1.361,-1.686,-1.97,-2.172,-2.245,-2.186,-2.012,-1.76,-1.457,-1.123,-0.77,-0.409,-0.046,0.311,0.655,9.283,9.181,4.845,2.322,1.438,1.17,0.917,0.783,0.724,0.665,0.668,0.664,0.786,6.867,6.692,6.646,3.241,3.07,2.946,2.879,2.808,2.782,2.805,2.86,2.973,2.826,2.736,2.557,2.516,2.445,2.457,2.433,2.514,2.561,2.664,2.847,2.828,2.516,2.281,2.104,-3.789,-4.214,-9.81,0.0,0.0,-1.313,-0.24,3.087,0.9
5.54,-1.348,3.388,-1.034,0.511,-0.859,-7.087,4.576,0.092,-0.128,-0.183,3.065,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,0.475,0.841,1.149,1.404,1.628,1.846,2.087,2.376,2.724,3.117,3.509,3.862,4.165,4.417,4.627,4.805,4.966,5.124,5.294,5.488,0.068,-0.089,-0.342,-0.649,-0.98,-1.316,-1.634,-1.91,-2.103,-2.165,-2.094,-1.91,-1.65,-1.34,-1.0,-0.642,-0.276,0.091,0.453,0.803,9.425,9.295,5.692,2.304,1.388,1.12,0.841,0.679,0.647,0.603,0.658,0.65,5.821,6.816,6.673,6.577,3.245,3.05,2.848,2.782,2.778,2.726,2.779,2.807,2.869,2.885,2.716,2.568,2.5,2.4,2.422,2.425,2.451,2.497,2.625,2.753,2.902,2.714,2.399,2.177,-4.609,-2.481,-9.81,0.0,0.0,-1.403,-0.183,3.065,0.9
5.56,-1.42,3.301,-1.063,0.487,-0.874,-7.048,4.521,0.082,-0.096,-0.272,3.098,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,0.406,0.776,1.091,1.355,1.588,1.816,2.066,2.362,2.716,3.11,3.5,3.848,4.143,4.387,4.586,4.754,4.905,5.053,5.212,5.396,0.074,-0.072,-0.317,-0.616,-0.941,-1.27,-1.582,-1.85,-2.032,-2.083,-2.001,-1.807,-1.538,-1.222,-0.876,-0.513,-0.142,0.229,0.596,0.951,9.466,9.335,9.311,2.354,1.368,0.923,0.751,0.661,0.619,0.6,0.594,0.716,5.613,6.89,6.663,6.502,3.224,3.03,2.824,2.76,2.671,2.641,2.64,2.675,2.745,2.852,2.678,2.585,2.443,2.369,2.375,2.385,2.403,2.493,2.525,2.641,2.854,2.818,2.506,2.322,-4.285,-1.876,-9.81,0.0,0.0,-1.419,-0.272,3.098,0.9
5.58,-1.268,3.269,-1.09,0.463,-0.886,-7.012,4.466,0.072,-0.16,-0.243,3.101,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,0.338,0.712,1.034,1.306,1.548,1.784,2.042,2.345,2.704,3.1,3.487,3.83,4.118,4.352,4.543,4.701,4.842,4.979,5.129,5.302,0.078,-0.058,-0.294,-0.586,-0.905,-1.227,-1.532,-1.792,-1.965,-2.005,-1.913,-1.71,-1.433,-1.11,-0.758,-0.391,-0.017,0.359,0.729,1.089,9.055,9.41,9.352,2.41,1.28,0.86,0.655,0.559,0.61,0.606,0.616,4.506,5.315,6.725,6.652,6.493,3.275,2.958,2.822,2.726,2.615,2.596,2.568,2.639,2.687,2.778,2.681,2.564,2.445,2.399,2.332,2.348,2.348,2.44,2.491,2.594,2.764,2.904,2.754,2.423,-3.466,-1.643,-9.81,0.0,0.0,-1.348,-0.243,3.101,0.9
5.6,-1.539,3.238,-1.116,0.439,-0.898,-6.978,4.411,0.055,-0.16,-0.288,3.138,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,0.271,0.648,0.976,1.256,1.506,1.751,2.017,2.327,2.69,3.086,3.471,3.809,4.089,4.315,4.496,4.645,4.775,4.903,5.043,5.207,0.082,-0.045,-0.272,-0.557,-0.869,-1.185,-1.484,-1.735,-1.898,-1.928,-1.826,-1.613,-1.329,-1.0,-0.643,-0.272,0.106,0.484,0.859,1.224,8.239,9.44,9.34,2.427,1.168,0.756,0.61,0.617,0.55,0.549,3.806,4.388,5.223,6.449,6.63,6.456,6.35,2.902,2.802,2.633,2.546,2.539,2.556,2.537,2.638,2.716,2.742,2.549,2.387,2.4,2.29,2.323,2.333,2.361,2.44,2.539,2.648,2.874,2.897,2.546,-1.438,-2.09,-9.81,0.0,0.0,-1.323,-0.288,3.138,0.9
5.62,-1.391,3.225,-1.146,0.412,-0.911,-6.947,4.354,0.05,-0.16,-0.315,3.105,-6.786,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,4.203,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,3.268,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,0.204,0.585,0.92,1.208,1.468,1.722,1.997,2.314,2.683,3.079,3.461,3.792,4.063,4.279,4.449,4.586,4.705,4.821,4.95,5.103,0.085,-0.03,-0.247,-0.523,-0.828,-1.136,-1.426,-1.668,-1.82,-1.838,-1.724,-1.501,-1.208,-0.872,-0.511,-0.135,0.246,0.629,1.008,1.377,7.642,9.487,9.395,2.562,0.923,0.672,0.56,0.569,0.566,0.637,3.751,4.176,4.937,6.059,6.638,6.406,6.355,2.896,2.781,2.65,2.517,2.47,2.428,2.48,2.5,2.562,2.679,2.516,2.447,2.347,2.319,2.288,2.314,2.315,2.365,2.435,2.632,2.768,2.982,2.714,-1.162,-2.645,-9.81,0.0,0.0,-1.526,-0.315,3.105,0.9
5.64,-1.638,3.177,-1.175,0.385,-0.923,-6.918,4.296,0.04,-0.224,-0.292,3.032,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,0.522,0.862,1.158,1.427,1.69,1.973,2.297,2.67,3.067,3.445,3.77,4.032,4.239,4.398,4.524,4.632,4.737,4.854,4.997,5.166,-0.017,-0.225,-0.493,-0.79,-1.091,-1.372,-1.605,-1.746,-1.753,-1.628,-1.396,-1.096,-0.753,-0.387,-0.008,0.377,0.763,1.146,1.519,1.881,7.142,9.618,9.44,2.712,0.771,0.579,0.548,0.529,0.584,3.365,3.685,4.104,4.826,5.723,6.607,6.409,6.284,2.884,2.704,2.522,2.462,2.399,2.404,2.381,2.444,2.53,2.614,2.596,2.444,2.299,2.295,2.239,2.254,2.296,2.349,2.455,2.516,2.675,2.978,2.917,-1.108,-0.767,-9.81,0.0,0.0,-1.44,-0.292,3.032,0.9
5.66,-1.844,3.139,-1.21,0.353,-0.936,-6.892,4.239,0.034,-0.16,-0.34,3.042,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,0.459,0.806,1.112,1.39,1.663,1.956,2.289,2.666,3.063,3.436,3.753,4.005,4.199,4.346,4.459,4.553,4.645,4.748,4.878,5.035,-0.003,-0.199,-0.456,-0.744,-1.035,-1.307,-1.528,-1.657,-1.649,-1.511,-1.268,-0.959,-0.61,-0.238,0.146,0.534,0.923,1.31,1.688,2.055,6.623,9.489,9.479,9.456,0.622,0.549,0.567,0.545,0.674,3.271,3.581,4.018,4.583,5.446,6.693,6.374,6.252,2.869,2.696,2.572,2.434,2.397,2.373,2.369,2.375,2.384,2.494,2.592,2.481,2.371,2.261,2.262,2.198,2.244,2.244,2.332,2.438,2.622,2.782,3.04,-2.186,-1.927,-9.81,0.0,0.0,-1.739,-0.34,3.042,0.9
5.68,-1.706,3.125,-1.246,0.32,-0.948,-6.869,4.181,0.033,-0.224,-0.311,3.065,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,0.396,0.75,1.065,1.353,1.636,1.939,2.279,2.66,3.057,3.425,3.733,3.974,4.155,4.289,4.388,4.469,4.546,4.636,4.752,4.896,0.009,-0.174,-0.42,-0.698,-0.979,-1.241,-1.45,-1.565,-1.543,-1.392,-1.138,-0.82,-0.464,-0.087,0.3,0.692,1.084,1.473,1.856,2.229,6.144,8.515,9.568,9.437,0.603,0.571,0.516,0.566,3.023,3.222,3.498,3.896,4.382,5.117,6.396,6.421,6.235,6.139,2.721,2.514,2.416,2.324,2.304,2.266,2.285,2.314,2.396,2.524,2.532,2.368,2.336,2.244,2.243,2.181,2.273,2.3,2.448,2.515,2.704,2.979,-1.571,-0.6,-9.81,0.0,0.0,-1.774,-0.311,3.065,0.9
5.7,-1.956,3.116,-1.281,0.286,-0.958,-6.847,4.122,0.024,-0.224,-0.319,3.101,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,0.333,0.694,1.016,1.314,1.608,1.919,2.266,2.651,3.047,3.41,3.708,3.938,4.107,4.227,4.313,4.379,4.443,4.52,4.622,4.753,0.02,-0.151,-0.386,-0.653,-0.925,-1.176,-1.373,-1.474,-1.439,-1.275,-1.01,-0.684,-0.322,0.059,0.45,0.844,1.239,1.631,2.018,2.395,5.702,7.8,9.609,0.604,0.542,0.556,0.577,0.646,3.008,3.157,3.378,3.76,4.244,4.897,5.897,6.387,6.202,6.102,2.641,2.505,2.341,2.275,2.22,2.224,2.2,2.232,2.322,2.378,2.53,2.399,2.31,2.207,2.204,2.195,2.24,2.235,2.375,2.444,2.631,2.855,-0.619,-0.454,-9.81,0.0,0.0,-1.752,-0.319,3.101,0.9
5.72,-2.027,3.118,-1.32,0.249,-0.969,-6.829,4.062,0.021,-0.288,-0.283,3.102,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,0.27,0.637,0.968,1.276,1.58,1.901,2.255,2.644,3.038,3.394,3.682,3.899,4.054,4.159,4.23,4.281,4.329,4.39,4.478,4.593,0.029,-0.127,-0.35,-0.605,-0.865,-1.103,-1.287,-1.373,-1.322,-1.144,-0.868,-0.533,-0.165,0.221,0.614,1.011,1.408,1.803,2.193,2.575,5.437,7.133,9.729,0.606,0.555,0.56,0.557,0.706,2.939,3.112,3.302,3.613,4.058,4.625,5.462,6.47,6.21,6.068,2.652,2.473,2.362,2.238,2.173,2.18,2.144,2.158,2.183,2.295,2.424,2.426,2.318,2.234,2.196,2.23,2.208,2.265,2.322,2.44,2.535,2.71,-0.245,-1.35,-9.81,0.0,0.0,-1.948,-0.283,3.102,0.9
5.74,-2.411,3.114,-1.362,0.207,-0.978,-6.813,4.002,0.013,-0.288,-0.27,3.164,-6.733,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,3.808,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,3.33,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,0.206,0.579,0.92,1.239,1.553,1.884,2.246,2.638,3.029,3.378,3.653,3.856,3.995,4.084,4.138,4.172,4.204,4.248,4.319,4.418,0.037,-0.104,-0.312,-0.554,-0.801,-1.025,-1.194,-1.263,-1.196,-1.003,-0.715,-0.371,0.003,0.393,0.789,1.188,1.586,1.984,2.377,2.764,5.106,6.454,0.665,0.584,0.546,0.548,0.62,2.776,2.879,3.061,3.247,3.516,3.898,4.4,5.141,6.256,6.202,6.042,2.709,2.511,2.35,2.24,2.146,2.064,2.126,2.128,2.194,2.158,2.317,2.395,2.321,2.266,2.198,2.205,2.165,2.221,2.336,2.338,2.473,2.653,0.018,-0.837,-9.81,0.0,0.0,-2.114,-0.27,3.164,0.9
5.76,-2.669,3.086,-1.411,0.159,-0.987,-6.8,3.941,0.013,-0.288,-0.259,3.292,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,-2.794,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,0.212,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,6.585,0.522,0.872,1.202,1.528,1.87,2.24,2.635,3.022,3.361,3.622,3.808,3.928,3.998,4.032,4.047,4.059,4.083,4.134,4.215,4.319,-0.078,-0.269,-0.495,-0.726,-0.934,-1.085,-1.135,-1.048,-0.838,-0.537,-0.184,0.197,0.591,0.989,1.388,1.788,2.187,2.584,2.975,3.361,4.739,5.87,0.703,0.608,0.603,0.656,0.651,2.758,2.835,3.013,3.169,3.414,3.725,4.198,4.787,5.722,6.254,6.051,5.948,2.472,2.317,2.197,2.14,2.101,2.074,2.03,2.05,2.132,2.212,2.326,2.407,2.25,2.199,2.154,2.188,2.148,2.262,2.274,2.426,2.529,-0.548,-1.138,-9.81,0.0,0.0,-2.464,-0.259,3.292,0.9
5.78,-2.71,3.071,-1.464,0.106,-0.994,-6.79,3.881,0.016,-0.352,-0.196,3.498,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,-2.794,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,0.212,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,6.585,0.463,0.824,1.165,1.503,1.855,2.232,2.63,3.012,3.339,3.584,3.75,3.85,3.899,3.912,3.906,3.896,3.9,3.93,3.989,4.073,-0.054,-0.226,-0.434,-0.648,-0.837,-0.968,-0.997,-0.89,-0.662,-0.348,0.015,0.402,0.798,1.198,1.598,1.998,2.397,2.796,3.191,3.582,4.529,5.448,0.656,0.593,0.599,0.652,2.638,2.726,2.855,2.898,3.084,3.235,3.526,3.9,4.474,5.275,6.364,6.13,5.902,2.508,2.338,2.239,2.107,2.003,2.019,1.999,2.043,2.079,2.088,2.161,2.335,2.324,2.259,2.196,2.144,2.158,2.21,2.267,2.345,2.525,-1.227,-0.004,-9.81,0.0,0.0,-2.654,-0.196,3.498,0.9
5.8,-2.794,3.069,-1.519,0.051,-0.999,-6.783,3.82,0.017,-0.288,-0.19,3.506,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,-2.794,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,0.212,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,6.585,0.404,0.774,1.126,1.476,1.837,2.221,2.619,2.996,3.309,3.536,3.682,3.761,3.788,3.778,3.75,3.719,3.7,3.708,3.746,3.808,-0.031,-0.184,-0.372,-0.567,-0.737,-0.846,-0.854,-0.726,-0.48,-0.153,0.219,0.611,1.009,1.409,1.808,2.206,2.606,3.005,3.403,3.798,4.323,5.061,0.611,0.617,0.594,0.68,2.751,2.721,2.798,2.859,2.976,3.173,3.407,3.749,4.149,4.825,5.691,6.154,5.928,5.841,2.359,2.172,2.081,1.989,1.972,1.962,1.938,1.999,1.999,2.048,2.181,2.34,2.276,2.203,2.155,2.159,2.172,2.208,2.314,2.387,-0.569,0.082,-9.81,0.0,0.0,-2.766,-0.19,3.506,0.9
5.82,-2.678,3.072,-1.574,-0.003,-1.0,-6.78,3.758,0.02,-0.288,-0.125,3.535,-6.794,-6.927,-7.097,-7.274,-7.425,-7.514,-7.501,-7.354,-7.093,-6.754,-6.376,-5.98,-5.581,-5.182,-4.785,-4.389,-3.991,-3.591,-3.192,-2.794,3.414,3.037,2.676,2.317,1.947,1.558,1.16,0.791,0.49,0.28,0.153,0.095,0.089,0.118,0.167,0.219,0.258,0.27,0.253,0.212,3.617,4.058,4.553,4.222,3.708,3.349,3.2,3.257,3.346,3.541,3.842,4.183,4.573,4.994,5.37,5.71,6.013,6.183,6.356,6.585,0.344,0.721,1.084,1.443,1.814,2.203,2.601,2.969,3.269,3.478,3.604,3.661,3.666,3.635,3.585,3.532,3.491,3.477,3.493,3.533,-0.013,-0.145,-0.314,-0.489,-0.639,-0.728,-0.713,-0.565,-0.303,0.037,0.416,0.811,1.211,1.609,2.006,2.402,2.8,3.2,3.599,3.997,4.078,4.807,0.665,0.609,0.673,0.684,1.656,2.692,2.742,2.762,2.926,3.063,3.256,3.516,3.928,4.428,5.147,6.229,5.991,5.798,2.435,2.176,2.077,2.003,1.922,1.903,1.901,1.88,1.908,2.024,2.08,2.144,2.348,2.241,2.17,2.16,2.154,2.19,2.281,2.375,-0.027,0.379,-9.81,0.0,0.0,-2.729,-0.125,3.535,0.9
